status	base_mode	working_mode	base_blob	working_blob	path	upstream_change	default_decision
A	000000	100644	0000000000000000000000000000000000000000	e8ed79f32bfdeac271059c0b8bcf195e4975f09a	internal/application/service/social_url.go	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	aa157f45cfe474e1df9d5035164ec28af3f7451d	internal/application/service/social_url_test.go	no	preserve-local-addition
M	100644	100644	fa3c586e8f6bd94e51b332b1474d768b60177c4d	0b40ef9e011b37a7932b5436d14a209efe43e27b	internal/application/service/system_setting.go	yes:M	three-way-preserve-musuw
M	100644	100644	0523e6b26ae07d54b60fbb38acaf8e725d6aed6c	ab77f09c21d4c3f07356e612e0687b5129643b61	internal/application/service/system_setting_validation_test.go	no	preserve-local-modification
M	100644	100644	d7a108924b987a86305a0767482f18d9f5f4c568	a1274003a8bcf6503d4655501ed06fe1d60cf91c	internal/application/service/tenant.go	no	preserve-local-modification
M	100644	100644	7c192f77ef88a4d8c7852017f50a0dc6ca6abadd	4630a124ea9e785399ba9b954f0438649b664bea	internal/application/service/tenant_api_key_test.go	yes:M	three-way-preserve-musuw
A	000000	100644	0000000000000000000000000000000000000000	d3ef2ce97fe3541f4685f59af5c92119c15cc4e6	internal/application/service/tenant_openrouter_lifecycle_test.go	no	preserve-local-addition
M	100644	100644	a007d26aeffc64982b86cf9435e25f6a72ce2ca9	3d1830f59bd6ab6c18c7c8c4c49d05657dbf9801	internal/application/service/user.go	yes:M	three-way-preserve-musuw
M	100644	100644	87d98e3cea0c92a99139e0811154936316a2adea	955532c4c29489ff72ad6f191485c13ce1cb52ff	internal/application/service/user_auth_token_test.go	yes:M	three-way-preserve-musuw
A	000000	100644	0000000000000000000000000000000000000000	560ddcf291807b5df67ecdf8de00f68b6887a95a	internal/application/service/user_oidc_identity_test.go	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	4e9616ddbb7bcdeec6aa6593686daa344baa74e5	internal/application/service/user_oidc_pkce_test.go	no	preserve-local-addition
M	100644	100644	1ed336d1b0e72db27d323d3b7718b145cf720152	ec113ac7ef40483c3acfc37382b3bf2df62cc3cc	internal/application/service/user_oidc_security_test.go	no	preserve-local-modification
A	000000	100644	0000000000000000000000000000000000000000	3573061b9b8d51f15d33116ef9b8f134c76a660c	internal/application/service/video_ingestion.go	no	preserve-local-addition
M	100644	100644	4b5d7caf8c7dfe4f19fc0da6f05505bd16cb63e5	1c848c0655d4fba77b7b0ed2808d00562614641e	internal/application/service/wiki_ingest.go	yes:M	three-way-preserve-musuw
M	100644	100644	4fb7e7a9d3975c0b087ac528885c5643c771eada	ad6d56216593ebe7b9b983cb08ec228b6683497f	internal/application/service/wiki_ingest_batch.go	yes:M	three-way-preserve-musuw
A	000000	100644	0000000000000000000000000000000000000000	7377e0f46ad405284681795ea15f6e677e7776bc	internal/config/prompt_branding_test.go	no	preserve-local-addition
M	100644	100644	a5fe47f9f55c75b15d8f998c4ad449166d617903	daf707366bc191fb2e05206dde399862a1d848cf	internal/container/container.go	yes:M	three-way-preserve-musuw
M	100644	100644	5e6848adf163eb587207ed3974fa631c9f8ac7f3	384eae64e642db6b52d45ce92d367e159c8f53d9	internal/datasource/connector/notion/client_test.go	no	preserve-local-modification
M	100644	100644	670d0c88c0af9441a7b38f01d0e6d78e7be21ca4	75bf3305492d5a5f9d85911518b65ab098faef91	internal/datasource/connector/yuque/connector_test.go	yes:M	three-way-preserve-musuw
M	100644	100644	811aecaee98d5fea99336b7a47486fd4323aaac3	0f53759e80a5ecac1eb169758d413e138dc87be6	internal/datasource/httpclient_test.go	no	preserve-local-modification
A	000000	100644	0000000000000000000000000000000000000000	29be4da1e80a9f3013ec118f6b4bda805497a6e4	internal/handler/account_erasure.go	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	cbf0c8baa1d90428cd25d1415846aaa3505ae10c	internal/handler/account_erasure_test.go	no	preserve-local-addition
M	100644	100644	ed2c112bae6fb0b31307dba958c815800afaa624	d7828d76407b3378f0fe514ecf3f8d464326c2a1	internal/handler/auth.go	yes:M	three-way-preserve-musuw
A	000000	100644	0000000000000000000000000000000000000000	6182b79b6694792cd571af5fac01c550703a5c55	internal/handler/auth_oidc_pkce_test.go	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	cea7b41c18ab6a1605aeb5946dd867f205b034c0	internal/handler/auth_oidc_registration_policy.go	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	d00b5263150eb598def809a61f9823d359d8ae8c	internal/handler/auth_oidc_registration_policy_test.go	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	83e8c314bfd23fd445b70075859ab87482b56e8f	internal/handler/auth_unavailable_test.go	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	d6b7e1e3ac774415e17a42212c8579d0f7782863	internal/handler/consumer_model_options_test.go	no	preserve-local-addition
M	100644	100644	7456ef1ed619c4dcaab6572cda15261150713569	e5113a665b144371cf2337ab84f6d1125d68407c	internal/handler/dto/datasource_test.go	no	preserve-local-modification
M	100644	100644	4ebc9c76f978ffcc8b46d9d03000d07948536be2	c85d8b5a851b05feda943b4e9c3b3ff12a3b6d8a	internal/handler/dto/model.go	no	preserve-local-modification
A	000000	100644	0000000000000000000000000000000000000000	9bfbea4b4fb2164a1c93bf6f20ee99732c3895c1	internal/handler/entitlement.go	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	0cb7a3864f3fa17cec4c9b99707b3dc7e3fbc9b9	internal/handler/entitlement_public_config_test.go	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	562090a5d86514d8cfbdb5e3acdff575ed367e79	internal/handler/entitlement_test.go	no	preserve-local-addition
M	100644	100644	82146f4a1202e04477866d468ddb76a77b58ae60	5583aebd79465df9ee25a513dd23bfc8bccc8f2a	internal/handler/initialization.go	no	preserve-local-modification
A	000000	100644	0000000000000000000000000000000000000000	c03d299eabc9407fd3734240cf7b58bb4e4d24e2	internal/handler/initialization_consumer_models_test.go	no	preserve-local-addition
M	100644	100644	8bf2fe5aa2c83f9ed99ea2128de8edf8abcc783a	f91578e27ed9393b859d45bf8f5b41e9b1916062	internal/handler/knowledge.go	yes:M	three-way-preserve-musuw
M	100644	100644	387f59be06f66120b6c7bb36cd720229d7a16ae7	b6704280b292afb70690556434876b732894aa20	internal/handler/knowledgebase.go	yes:M	three-way-preserve-musuw
M	100644	100644	c164bcad26a3e6c26737594b4cd7fa7417d8cfaf	b927839555d0e7cedc0009b85488e235b5bc8eff	internal/handler/knowledgebase_copy_preflight_test.go	no	preserve-local-modification
A	000000	100644	0000000000000000000000000000000000000000	f1085ddaad98437808d4ebf2d67257c6ca68398d	internal/handler/knowledgebase_lite_visible_strategy_test.go	no	preserve-local-addition
M	100644	100644	991bcbc5cbadcc7b543b6b29d77db76352de5a53	b320142e2c57db87b07b760b19c04f88276c7b43	internal/handler/message.go	no	preserve-local-modification
M	100644	100644	4f8233899aee24001ce3cb13084cada4107c47fe	6b70a8291de87f4cb1be6ff7f17544aa3bb5f44b	internal/handler/model.go	no	preserve-local-modification
M	100644	100644	cde73e89245c41e619681e550ded1b891dd05067	9d55b13dcd8d938fa3f3e7fb491e906f34fc07c2	internal/handler/session/agent_stream_handler.go	yes:M	three-way-preserve-musuw
A	000000	100644	0000000000000000000000000000000000000000	965f73e608dcfacc8b09b124b2eabe5da88777c8	internal/handler/session/agent_stream_handler_error_test.go	no	preserve-local-addition
M	100644	100644	9fac5fea3c0c9756f5a40dd13aab0f9d7d94a18b	06e43911b5372990caa311bc5746b85da62900f5	internal/handler/session/qa.go	yes:M	three-way-preserve-musuw
A	000000	100644	0000000000000000000000000000000000000000	822dfdae7c54da5419bc2adacda5d433ef5bd72b	internal/handler/session/qa_title_routing_test.go	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	d4d9015db361325666328f477de9f1aaa78c8d10	internal/handler/session/request_thinking_test.go	no	preserve-local-addition
M	100644	100644	302c5bd763770f55f0cb3fcba61403f2d22dff5f	c84d6cb24a5299c315337a7001c4eb5b7f9375b7	internal/handler/session/resource_urls_test.go	no	preserve-local-modification
M	100644	100644	af5d6ea5bb2eb844a4999feb8c9fb305d9b2bb77	2761b424792b72c2c850411a5acb2b588f4200b7	internal/handler/session/stream.go	no	preserve-local-modification
M	100644	100644	6f0dc9a9d40da45bb69a4011f1a74225d8fee7ce	82add66664d5b1d54ff58635cf96a1427fc247dd	internal/handler/session/types.go	no	preserve-local-modification
M	100644	100644	c55e6cf494b5c5afae48bb83d5fe97368ffc4f80	bf1fef790976b24f9d1d3e017f3cbbcb21e8b01f	internal/handler/system.go	yes:M	three-way-preserve-musuw
A	000000	100644	0000000000000000000000000000000000000000	ce46c809776a4e8ba5b868aa40e403dae1932d78	internal/handler/system_consumer_model_policy.go	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	f3068a170307dbb94e3ff39c4c38626b4263f55b	internal/handler/system_consumer_model_policy_test.go	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	17f8d7b507f79309d9e1e05f166150d9b395b59a	internal/handler/system_runtime_revision_test.go	no	preserve-local-addition
M	100644	100644	0084115c749f8bfa8acbdd90b3797559039cb5f1	bbcfb74f28b493a5e16fa053846544e91906e4a8	internal/handler/system_runtime_test.go	yes:M	three-way-preserve-musuw
A	000000	100644	0000000000000000000000000000000000000000	fe89b0af47c1cb4f235a4070e808c11748098120	internal/handler/system_storage_quota_test.go	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	68978c285dd532a482b097354e391572290476ef	internal/handler/system_tenant_operations_test.go	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	8cd4580229a16c3d4040577191726384c839cb32	internal/handler/system_user_investigation.go	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	d20f7e0f6db6c1922a798fc79e467028371709f5	internal/handler/system_user_investigation_test.go	no	preserve-local-addition
M	100644	100644	5f92a329da3a41857ede47b1373cad9a231897da	a96fcc717ef9baac2c169d66ec1461ba26e3b077	internal/handler/tenant.go	yes:M	three-way-preserve-musuw
A	000000	100644	0000000000000000000000000000000000000000	6017b0f6e77145c51d4759e348ac2f26cb1a6b1e	internal/handler/tenant_openrouter_response_test.go	no	preserve-local-addition
M	100644	100644	a2812751238a041f133dfafa5eba1e0c695e77b8	41578e0f74043b9746adc5c174efba46f1c0ecad	internal/handler/tenant_policy.go	no	preserve-local-modification
A	000000	100644	0000000000000000000000000000000000000000	562729a2595b6230dc180dedb750125fd21e0e52	internal/handler/tenant_retrieval_consumer_test.go	no	preserve-local-addition
M	100644	100644	d4e02294312c5eebf09d6934df98c6d778f6ed8b	9fa9f0d3b8723997bc45da380f0ffed9367d1df2	internal/handler/tenant_secret_disclosure_test.go	no	preserve-local-modification
A	000000	100644	0000000000000000000000000000000000000000	bfb1632d746adffaa68796d1f7c819595ec5b640	internal/handler/wiki_page_graph_test.go	no	preserve-local-addition
M	100644	100644	e8db4297e31a02f9abfb837463b0cc2b6e8e3639	d8abc10bf1e4624f554e79460cbce9583fb1f74b	internal/infrastructure/docparser/image_resolver.go	no	preserve-local-modification
A	000000	100644	0000000000000000000000000000000000000000	ac79ad156620e8795a216f029cd65d167813c243	internal/infrastructure/tikhub/importer.go	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	cbabfc6645607c8027d16fdfbcd14895887566ca	internal/infrastructure/tikhub/importer_test.go	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	ff7a1e8e7a4f00136793d4a0be9c7be4dc59457a	internal/infrastructure/tikhub/route.go	no	preserve-local-addition
M	100644	100644	7e57c7383e33607f4df3f78b26d275d72310c5a7	b26d822bd20b08a91a8e121a34d2eae091852290	internal/infrastructure/web_search/searxng.go	no	preserve-local-modification
M	100644	100644	0d5ad034bcf9e19b142253379d0be2263a8b1d61	9142e129d5b6172f14943f7d0c7128a354d9345a	internal/middleware/access.go	no	preserve-local-modification
M	100644	100644	2ea5a54ee82baf0dab97c798364f202e4634b7bc	53924dac0cf3833f8f97f98149e261f146c99a0c	internal/middleware/auth.go	yes:M	three-way-preserve-musuw
M	100644	100644	661b61aa4c7d6deb47765dc7a187502e2b262b82	e8bb83cbe5c50cf0e92db04a70c8f4500e7aa00e	internal/middleware/auth_role_test.go	no	preserve-local-modification
A	000000	100644	0000000000000000000000000000000000000000	a36857eb93ffbc8104a13d206db321dbbb505040	internal/middleware/auth_unavailable_test.go	no	preserve-local-addition
M	100644	100644	ad7c5b920c8e2f5ef2d8059d3df46c7231076954	50c256d3454f7f0bbe2f9b93deff17064abdb80c	internal/middleware/logger.go	yes:M	three-way-preserve-musuw
M	100644	100644	e27ba2956e664116c7505e62d5b226b50dc6a4fc	de078f94d14f00b250eba2dabeec022046bcb5e2	internal/middleware/logger_test.go	no	preserve-local-modification
M	100644	100644	c241d52efe3e50b615795bcabe47acc44290d866	a9e0df06f10abfd2d8fcf078cda69649513a43fc	internal/models/asr/asr.go	no	preserve-local-modification
M	100644	100644	66dee48e849beba1e5e8252996b9c9b32163327d	d6a626ae1aa3375f36d429b1df1aaf337d8dbeec	internal/models/asr/openai.go	no	preserve-local-modification
M	100644	100644	aa2dc5efaf44c4c91f1392941729a2a8967ec558	891f8cdea8218466e435aacd1146a16eaf801a23	internal/models/chat/chat.go	no	preserve-local-modification
M	100644	100644	d1cf1abffdebc2fd96d7a76e69069c49dd7023b1	9b5f573cae30cb3090a3cd566f8fed82f8c35a1f	internal/models/chat/langfuse_wrapper.go	no	preserve-local-modification
M	100644	100644	c911108ec247d696490c29766ce4e53aa118b566	98c72d3d07f32378f65945443d927aab058178e0	internal/models/chat/langfuse_wrapper_test.go	no	preserve-local-modification
M	100644	100644	85b680d5bfa8eb3fb5525d95fa0ad6c207d4f5db	8b6e5524a7ccf89da591a81ca1f9722657988fda	internal/models/chat/openai_request.go	no	preserve-local-modification
M	100644	100644	c51e022b8d39a74bb90d91397a8092506573cc17	5d4d63fc5ada34f6ae20c9575a5323d812081bcc	internal/models/chat/openai_stream.go	no	preserve-local-modification
M	100644	100644	c596a3547396d17cd07951dc47b251c718af7e91	83b7a99396364d3279fc8833fd4af50cf71e88a3	internal/models/chat/provider.go	no	preserve-local-modification
M	100644	100644	bc1049fbc8d73b3f5a45f9ea384fdb5aae3daa26	534c7a404fed222952593438e741f844d6829ceb	internal/models/chat/provider_test.go	no	preserve-local-modification
M	100644	100644	9364cb710a53185e695e1a99c7d118b4831bddbc	8f1da31addb0a0ddcc99708b61d313aef92e5018	internal/models/chat/remote_api.go	yes:M	three-way-preserve-musuw
M	100644	100644	8652373970ae3221d2e0c52e429ad6afca5a9412	b0fd4128283ae83e945f339acfd0fdf6df1ce99a	internal/models/chat/remote_api_test.go	no	preserve-local-modification
M	100644	100644	838c4d8a00de01a4a792d3e3b95784382d3abb48	b538c4a56f5d213912f1bf371656f554bcd492d2	internal/models/chat/sse_reader.go	no	preserve-local-modification
A	000000	100644	0000000000000000000000000000000000000000	a3cce2ab50a0503b24829527007de2d627d9578d	internal/models/chat/sse_reader_test.go	no	preserve-local-addition
M	100644	100644	23e92372f7f735772ed1755555192055c272c1d6	b1442b749039f17ac82c72e17dc20558f287958a	internal/models/chat/thinking.go	no	preserve-local-modification
M	100644	100644	3b3fd10368d7ec75144554b1ae0482eeadbfb1c9	3c9b02c4d804b1dcf48829bf4e3727dc0c29f391	internal/models/chat/timeout_test.go	no	preserve-local-modification
M	100644	100644	8496bd1f392c2ee1a01b7a960f11a16f15b48a89	67045b35c22621f092b0f0208674ae19e0a671ed	internal/models/chat/transport.go	yes:M	three-way-preserve-musuw
M	100644	100644	b81110eff1744319a3c7db3b09985b580e396e0f	fb7009e1afb2eb9069ac9f8fd3fa5896dbf415d9	internal/models/embedding/azure_openai_test.go	no	preserve-local-modification
M	100644	100644	3e421a7c8c7d677cdc5e9ddc3eec714d5fdbbf60	0d203dd4760b1a99a7afb056879fb2da102aed34	internal/models/embedding/embedder.go	no	preserve-local-modification
M	100644	100644	e55c3070d1151a228d784a536c40f128bb7f0876	4560dbf13a90f4449ede53375e57324ac59e9be8	internal/models/embedding/openai.go	no	preserve-local-modification
M	100644	100644	c9650c161b1b4d4d2bcc81421b9aaeb09ef5b3f2	43030165abad2715f4af526ed94ec1ec227fecb4	internal/models/embedding/openai_test.go	no	preserve-local-modification
A	000000	100644	0000000000000000000000000000000000000000	3c563da978814de793c614f9027557b271695746	internal/models/openrouter/key_manager.go	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	c86d664dd3edad54b04ecb774d1148840ccb1bc9	internal/models/openrouter/key_manager_test.go	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	00421f5263a9b773cc4adb973a355ab74302bfdf	internal/models/openrouter/transport.go	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	8cac6ca3b5dc6b9d2f1f7817a899b1f0c89a27b0	internal/models/openrouter/transport_test.go	no	preserve-local-addition
M	100644	100644	02057519da09896dbc1618565eb4ed24c19495f4	b463de9229cbc7a382ce46445bb62329d297ad38	internal/models/provider/deepseek.go	no	preserve-local-modification
